[13, 3, 5, 4, 20, 7, 10, 3, 1, 10, 9, 20, 16, 13, 5, 15, 4, 13, 13, 15, 13, 19, 6, 6, 16, 13, 4, 23, 5, 6, 21, 0, 19, 14, 4, 15, 17, 17, 21, 10, 14, 0, 17, 9, 1, 14, 13, 17, 4, 10, 8, 9, 14, 9, 9, 8, 3, 23, 2, 7, 15, 22, 10, 10, 19, 5, 7, 8, 1, 10, 2, 23, 1, 7, 7, 13, 16, 4, 16, 6, 0, 13, 6, 21, 7, 5, 10, 5, 0, 16, 13, 13, 0, 9, 13, 20, 1, 14, 13, 2, 20]
[13, 3, 5, 4, 20, 7, 10, 3, 1, 10, 9, 20, 16, 13, 5, 15, 4, 13, 13, 15, 13, 19, 6, 6, 16, 13, 4, 23, 5, 6, 21, 0, 19, 14, 4, 15, 17, 17, 21, 10, 14, 0, 17, 9, 1, 14, 13, 17, 4, 10, 8, 9, 14, 9, 9, 8, 3, 23, 2, 7, 15, 22, 10, 10, 19, 5, 7, 8, 1, 10, 2, 23, 1, 7, 7, 13, 16, 4, 16, 6, 0, 13, 6, 21, 7, 5, 10, 5, 0, 16, 13, 13, 0, 9, 13, 20, 1, 14, 13, 21, 7]
[13, 3, 5, 4, 20, 7, 10, 3, 1, 10, 9, 20, 16, 13, 5, 15, 4, 13, 13, 15, 13, 19, 6, 6, 16, 13, 4, 23, 5, 6, 21, 0, 19, 14, 4, 15, 17, 17, 21, 10, 14, 0, 17, 9, 1, 14, 13, 17, 4, 10, 8, 9, 14, 9, 9, 8, 3, 23, 2, 7, 15, 22, 10, 10, 19, 5, 7, 8, 1, 10, 2, 23, 1, 7, 7, 13, 16, 4, 16, 6, 0, 13, 6, 21, 7, 5, 10, 5, 0, 16, 13, 13, 0, 9, 13, 20, 1, 14, 13, 21, 7]
[15, 19, 19, 19, 15, 3, 0, 16, 16, 5, 21, 19, 22, 2, 0, 17, 14, 9, 19, 7, 14, 16, 15, 2, 23, 1, 5, 1, 21, 21, 21, 14, 23, 4, 14, 9, 20, 13, 9, 6, 3, 1, 15, 14, 5, 21, 17, 13, 3, 19, 7, 22, 15, 3, 0, 21, 17, 7, 19, 1, 21, 6, 0, 7, 19, 9, 19, 9, 3, 21, 22, 4, 15, 21, 0, 20, 4, 14, 20, 21, 0, 0, 1, 17, 20, 13, 14, 17, 2, 15, 16, 14, 7, 4, 8, 9, 23, 10, 23, 0, 19]
[13, 3, 5, 4, 20, 7, 10, 3, 1, 10, 9, 20, 16, 13, 5, 15, 4, 13, 13, 15, 13, 19, 6, 6, 16, 13, 4, 23, 5, 6, 13, 13, 21, 2, 16, 14, 14, 13, 6, 21, 9, 1, 23, 17, 5, 2, 14, 9, 10, 17, 19, 19, 8, 6, 14, 0, 22, 14, 1, 8, 23, 1, 5, 14, 5, 19, 7, 8, 16, 15, 14, 7, 5, 13, 3, 8, 7, 5, 20, 15, 9, 23, 7, 23, 16, 20, 0, 23, 2, 23, 23, 0, 15, 7, 22, 13, 8, 19, 5, 13, 8]
[23, 13, 15, 4, 15, 17, 22, 8, 4, 0, 16, 4, 15, 22, 3, 2, 1, 7, 23, 8, 2, 7, 20, 17, 6, 3, 6, 4, 15, 13, 13, 13, 21, 2, 16, 14, 14, 13, 6, 21, 9, 1, 23, 17, 5, 2, 14, 9, 10, 17, 19, 19, 8, 6, 14, 0, 22, 14, 1, 8, 23, 1, 5, 14, 5, 19, 7, 8, 16, 15, 14, 7, 5, 13, 3, 8, 7, 5, 20, 15, 9, 23, 7, 23, 16, 20, 0, 23, 2, 23, 23, 0, 15, 7, 22, 13, 8, 19, 5, 13, 8]
[15, 19, 19, 19, 15, 3, 0, 16, 16, 5, 21, 19, 22, 2, 0, 17, 14, 9, 19, 7, 14, 16, 15, 2, 23, 1, 5, 1, 21, 21, 21, 14, 23, 4, 14, 9, 20, 13, 9, 6, 20, 4, 23, 4, 21, 7, 0, 6, 3, 19, 5, 15, 13, 20, 3, 3, 6, 20, 14, 19, 5, 21, 4, 3, 3, 3, 17, 10, 19, 6, 0, 14, 14, 23, 17, 9, 21, 4, 21, 20, 17, 15, 10, 22, 1, 14, 3, 13, 10, 6, 13, 17, 7, 4, 22, 23, 20, 9, 23, 2, 15]
[8, 23, 21, 14, 6, 14, 22, 4, 22, 10, 17, 1, 3, 15, 1, 0, 7, 0, 15, 23, 23, 22, 5, 19, 2, 20, 21, 5, 17, 16, 6, 4, 7, 2, 22, 16, 20, 9, 23, 17, 23, 3, 5, 5, 21, 17, 1, 0, 1, 16, 8, 19, 17, 16, 1, 19, 20, 20, 5, 6, 23, 0, 3, 13, 13, 14, 8, 10, 4, 14, 13, 9, 10, 10, 9, 4, 8, 23, 4, 2, 2, 9, 19, 22, 10, 1, 20, 10, 14, 1, 19, 14, 6, 6, 7, 16, 5, 19, 15, 10, 8]
[20, 23, 8, 14, 20, 0, 22, 8, 8, 20, 22, 15, 8, 1, 7, 2, 5, 5, 3, 2, 3, 8, 20, 14, 13, 17, 20, 23, 8, 10, 1, 9, 19, 6, 23, 3, 19, 23, 16, 9, 15, 0, 17, 19, 17, 7, 23, 17, 2, 7, 10, 6, 17, 15, 19, 21, 20, 21, 2, 23, 13, 20, 8, 5, 16, 10, 8, 3, 0, 23, 1, 14, 8, 9, 15, 1, 6, 4, 4, 0, 19, 4, 5, 6, 9, 17, 19, 8, 14, 23, 17, 2, 17, 14, 8, 10, 23, 19, 19, 17, 14]
[8, 23, 21, 14, 6, 14, 22, 4, 22, 10, 17, 1, 3, 15, 1, 0, 7, 0, 15, 23, 23, 22, 5, 19, 2, 20, 21, 5, 17, 16, 6, 4, 7, 2, 22, 16, 20, 9, 23, 17, 23, 3, 5, 5, 21, 17, 1, 0, 1, 16, 8, 16, 7, 13, 21, 15, 21, 9, 6, 5, 13, 0, 23, 3, 20, 7, 1, 2, 7, 8, 7, 3, 7, 1, 6, 23, 20, 17, 4, 8, 21, 3, 23, 10, 4, 8, 9, 10, 20, 23, 10, 6, 17, 14, 19, 19, 4, 6, 0, 5, 10]
