[17, 9, 22, 5, 4, 20, 20, 19, 22, 6, 7, 0, 20, 16, 0, 9, 20, 9, 6, 20, 0, 19, 16, 15, 3, 23, 20, 1, 1, 0, 2, 19, 3, 13, 3, 20, 7, 8, 4, 3, 17, 22, 23, 19, 14, 22, 3, 5, 5, 0, 3, 19, 21, 6, 9, 15, 4, 2, 14, 5, 15, 21, 5, 15, 3, 8, 10, 3, 5, 8, 0, 9, 5, 15, 20, 0, 4, 16, 23, 4, 15, 16, 9, 9, 10, 20, 17, 15, 23, 4, 19, 3, 19, 19, 23, 8, 22, 7, 1, 14, 2]
[17, 15, 22, 5, 9, 20, 13, 10, 21, 9, 19, 6, 20, 23, 8, 2, 17, 15, 1, 14, 17, 21, 3, 9, 5, 15, 23, 19, 1, 21, 2, 19, 2, 23, 14, 0, 17, 1, 8, 21, 21, 16, 19, 17, 4, 16, 21, 7, 14, 17, 15, 6, 5, 14, 20, 1, 7, 21, 13, 14, 7, 14, 5, 13, 1, 7, 7, 3, 8, 7, 9, 17, 20, 10, 10, 5, 5, 2, 13, 6, 8, 10, 21, 21, 16, 20, 2, 0, 20, 17, 14, 23, 2, 6, 10, 21, 20, 22, 16, 8, 5]
[15, 9, 22, 14, 9, 23, 19, 20, 2, 9, 19, 15, 7, 1, 23, 15, 6, 20, 7, 16, 17, 19, 3, 4, 22, 23, 23, 9, 1, 0, 2, 19, 3, 13, 3, 20, 7, 8, 4, 3, 17, 22, 23, 19, 14, 22, 3, 5, 5, 0, 3, 19, 21, 6, 9, 15, 4, 2, 14, 5, 15, 21, 5, 15, 3, 8, 10, 3, 5, 8, 9, 0, 20, 14, 7, 17, 10, 4, 9, 13, 20, 21, 22, 6, 7, 1, 6, 23, 4, 15, 8, 8, 0, 5, 8, 21, 0, 23, 16, 14, 4]
[1, 6, 22, 5, 4, 20, 20, 19, 22, 6, 7, 0, 20, 16, 0, 9, 20, 9, 6, 20, 0, 19, 16, 15, 3, 15, 3, 9, 8, 21, 7, 19, 2, 3, 14, 0, 17, 3, 8, 21, 21, 16, 19, 17, 4, 16, 21, 7, 14, 17, 15, 6, 5, 14, 20, 1, 7, 21, 13, 14, 7, 14, 5, 13, 1, 7, 7, 3, 8, 7, 9, 17, 20, 10, 10, 5, 5, 2, 13, 6, 8, 10, 21, 21, 16, 20, 2, 0, 20, 17, 14, 23, 2, 6, 10, 21, 20, 22, 16, 8, 5]
[17, 9, 22, 8, 9, 17, 15, 20, 19, 9, 15, 16, 13, 19, 15, 15, 6, 21, 9, 16, 13, 14, 10, 4, 22, 20, 21, 9, 1, 21, 2, 2, 3, 1, 14, 20, 6, 21, 10, 19, 16, 19, 23, 19, 14, 22, 1, 19, 5, 22, 23, 19, 0, 6, 10, 15, 4, 22, 14, 6, 4, 17, 16, 22, 19, 23, 5, 23, 0, 1, 5, 9, 9, 15, 1, 0, 4, 14, 23, 4, 15, 16, 9, 9, 10, 20, 17, 15, 23, 2, 19, 3, 16, 1, 6, 8, 22, 10, 17, 14, 2]
[17, 9, 20, 14, 15, 19, 9, 20, 21, 8, 19, 15, 7, 1, 23, 15, 6, 20, 7, 16, 17, 19, 3, 4, 22, 23, 23, 9, 1, 0, 2, 19, 3, 13, 3, 3, 7, 8, 4, 3, 17, 22, 23, 19, 14, 22, 3, 5, 5, 0, 3, 19, 21, 6, 9, 15, 4, 2, 14, 5, 15, 21, 5, 15, 3, 8, 10, 3, 5, 8, 9, 0, 20, 14, 7, 17, 10, 4, 9, 13, 20, 21, 22, 6, 7, 1, 6, 23, 4, 15, 8, 8, 0, 5, 8, 21, 0, 23, 16, 14, 4]
[1, 6, 22, 5, 21, 20, 20, 19, 22, 6, 7, 0, 23, 16, 0, 8, 20, 9, 6, 17, 0, 19, 16, 15, 8, 23, 20, 8, 21, 0, 2, 19, 3, 13, 3, 17, 7, 8, 4, 3, 17, 17, 23, 19, 21, 0, 4, 5, 5, 0, 7, 15, 23, 23, 2, 20, 4, 2, 14, 7, 15, 21, 5, 15, 8, 8, 10, 3, 5, 8, 0, 9, 5, 15, 20, 5, 4, 16, 23, 13, 15, 16, 9, 9, 14, 20, 17, 15, 23, 3, 2, 23, 19, 19, 23, 8, 22, 7, 1, 8, 14]
[22, 4, 22, 14, 9, 23, 19, 21, 2, 13, 19, 15, 7, 1, 23, 15, 6, 20, 5, 22, 17, 19, 3, 4, 22, 23, 23, 9, 17, 0, 1, 0, 6, 13, 7, 20, 7, 13, 4, 3, 17, 22, 23, 23, 0, 22, 16, 1, 10, 9, 10, 23, 22, 4, 22, 0, 6, 20, 21, 6, 0, 9, 5, 2, 21, 16, 6, 2, 7, 4, 3, 16, 3, 13, 16, 1, 13, 21, 4, 1, 20, 10, 17, 5, 23, 19, 17, 20, 9, 13, 15, 13, 13, 22, 5, 14, 9, 4, 17, 21, 22]
[17, 9, 22, 14, 9, 23, 19, 20, 2, 9, 19, 15, 7, 1, 23, 15, 6, 20, 7, 16, 17, 19, 3, 4, 22, 23, 23, 9, 1, 0, 2, 19, 3, 13, 3, 20, 7, 8, 4, 3, 17, 22, 23, 19, 14, 22, 3, 5, 5, 0, 3, 19, 21, 6, 9, 15, 4, 2, 14, 5, 15, 21, 5, 15, 3, 8, 10, 3, 5, 8, 9, 0, 20, 15, 1, 0, 4, 16, 23, 4, 20, 16, 15, 15, 13, 20, 17, 15, 23, 22, 19, 2, 22, 19, 23, 8, 22, 7, 1, 14, 2]
[1, 6, 22, 5, 4, 20, 20, 19, 22, 6, 7, 0, 20, 16, 0, 9, 20, 9, 6, 20, 0, 19, 16, 15, 3, 23, 20, 1, 1, 0, 2, 19, 3, 13, 3, 20, 7, 8, 4, 3, 17, 22, 23, 19, 14, 22, 3, 5, 5, 0, 3, 19, 21, 6, 9, 15, 4, 2, 22, 0, 7, 4, 5, 15, 9, 16, 10, 0, 5, 8, 9, 0, 20, 10, 1, 0, 4, 19, 23, 4, 16, 16, 13, 22, 5, 20, 17, 15, 21, 22, 19, 2, 2, 19, 23, 8, 19, 5, 1, 14, 19]
[5, 6, 22, 5, 21, 20, 20, 19, 22, 6, 7, 0, 23, 16, 0, 8, 20, 9, 6, 17, 0, 19, 16, 15, 8, 23, 20, 8, 21, 0, 2, 19, 3, 13, 3, 17, 7, 8, 4, 3, 17, 17, 23, 19, 21, 0, 4, 5, 5, 0, 7, 15, 23, 23, 2, 20, 4, 2, 14, 7, 15, 21, 5, 15, 8, 8, 10, 3, 5, 8, 0, 9, 5, 15, 20, 5, 4, 16, 23, 13, 15, 16, 9, 9, 14, 20, 17, 15, 23, 3, 2, 23, 19, 19, 23, 8, 22, 7, 1, 8, 14]
[1, 6, 22, 5, 4, 20, 20, 19, 22, 6, 7, 0, 20, 16, 0, 9, 20, 9, 6, 20, 0, 19, 16, 15, 3, 23, 20, 1, 1, 0, 2, 19, 3, 13, 3, 20, 7, 8, 4, 3, 17, 22, 23, 19, 14, 22, 3, 5, 5, 0, 3, 19, 21, 6, 9, 15, 4, 2, 14, 5, 15, 21, 5, 15, 3, 8, 10, 3, 5, 8, 9, 0, 20, 14, 7, 17, 10, 4, 9, 13, 20, 21, 22, 6, 7, 1, 6, 23, 4, 15, 8, 8, 0, 5, 8, 21, 0, 23, 16, 14, 4]
[17, 9, 22, 14, 9, 23, 19, 20, 2, 9, 19, 15, 7, 1, 23, 15, 6, 9, 6, 20, 0, 19, 16, 15, 3, 23, 20, 1, 1, 0, 2, 19, 3, 13, 3, 20, 7, 8, 4, 3, 17, 22, 23, 19, 14, 22, 3, 5, 5, 0, 3, 19, 21, 6, 9, 15, 4, 2, 14, 5, 15, 21, 5, 15, 3, 8, 10, 3, 5, 8, 9, 0, 20, 14, 7, 17, 10, 4, 9, 13, 20, 21, 22, 6, 7, 1, 6, 23, 4, 15, 8, 8, 0, 5, 8, 21, 0, 23, 16, 14, 4]
[1, 6, 22, 5, 4, 20, 20, 19, 22, 6, 7, 0, 20, 16, 0, 9, 20, 9, 6, 20, 0, 19, 16, 15, 3, 23, 20, 19, 1, 21, 2, 19, 2, 23, 14, 0, 17, 1, 8, 21, 21, 16, 19, 17, 4, 16, 21, 7, 14, 17, 15, 6, 5, 14, 20, 1, 7, 21, 13, 14, 7, 14, 5, 13, 1, 7, 7, 3, 8, 7, 9, 17, 20, 10, 10, 5, 5, 2, 13, 6, 8, 10, 21, 21, 16, 20, 2, 0, 20, 17, 14, 23, 2, 6, 10, 21, 20, 22, 16, 8, 5]
[1, 6, 22, 5, 4, 20, 20, 19, 22, 6, 7, 0, 20, 16, 0, 9, 20, 9, 6, 20, 0, 19, 16, 15, 3, 23, 20, 1, 1, 0, 2, 19, 3, 13, 3, 20, 7, 8, 4, 3, 17, 22, 23, 19, 14, 22, 3, 5, 5, 0, 3, 19, 21, 6, 9, 15, 4, 2, 14, 5, 15, 21, 5, 15, 3, 8, 10, 3, 5, 8, 0, 9, 5, 15, 20, 0, 4, 16, 23, 4, 15, 16, 9, 9, 10, 20, 17, 15, 23, 4, 19, 3, 19, 19, 23, 8, 22, 7, 1, 14, 2]
[1, 6, 22, 5, 4, 20, 20, 19, 22, 6, 7, 0, 20, 16, 0, 9, 20, 9, 6, 20, 0, 19, 16, 15, 3, 15, 3, 9, 8, 21, 7, 19, 2, 3, 14, 0, 17, 3, 8, 21, 17, 19, 23, 19, 14, 22, 3, 6, 5, 0, 6, 19, 0, 0, 15, 15, 7, 1, 9, 4, 6, 19, 16, 22, 17, 23, 5, 23, 0, 1, 0, 9, 5, 15, 20, 0, 4, 16, 23, 4, 15, 16, 9, 9, 10, 20, 17, 15, 23, 4, 19, 3, 19, 19, 23, 8, 22, 7, 1, 14, 2]
[5, 4, 4, 6, 0, 2, 17, 1, 8, 10, 1, 2, 0, 1, 0, 8, 13, 6, 19, 10, 13, 22, 16, 16, 5, 5, 17, 7, 0, 16, 21, 15, 20, 13, 0, 21, 10, 7, 1, 20, 7, 13, 5, 23, 22, 2, 4, 3, 8, 1, 0, 22, 17, 22, 2, 16, 0, 16, 8, 8, 5, 23, 22, 15, 4, 19, 22, 2, 16, 22, 19, 5, 3, 17, 0, 23, 14, 7, 4, 1, 17, 23, 17, 9, 5, 22, 17, 1, 9, 13, 13, 3, 19, 19, 23, 8, 22, 7, 1, 14, 2]
[17, 9, 22, 14, 9, 23, 19, 20, 2, 9, 19, 15, 7, 1, 23, 15, 6, 21, 9, 16, 17, 14, 3, 4, 22, 15, 23, 9, 1, 21, 2, 19, 3, 8, 5, 20, 1, 13, 10, 21, 17, 19, 23, 19, 14, 22, 3, 9, 5, 0, 3, 19, 0, 6, 15, 15, 4, 1, 14, 6, 4, 17, 16, 22, 19, 23, 5, 23, 0, 1, 1, 9, 9, 15, 1, 0, 4, 16, 23, 4, 20, 16, 15, 15, 13, 20, 17, 15, 23, 22, 19, 2, 22, 19, 23, 8, 22, 7, 1, 14, 2]
